600,6047
601,3116
602,5661
603,83860
604,103238
605,120715
606,5199
607,3931
608,22166
609,8346
610,5052
611,2648
612,6660
613,4479
614,3070
615,4660
616,9328
617,26791
618,630131
620,2032
621,2584
622,3735
623,19344
624,3313
625,4049
626,2274
627,3366
628,3211
630,3258
631,37438
632,10955
633,8124
634,3993
635,6169
636,4201
637,5649
638,3711
639,6856
640,2511
641,8998
642,5018
643,9699
644,4654
645,4269
646,18818
647,2128
648,5172
649,4284
650,17752
651,4083
652,3897
653,4579
654,3720
655,5163
656,8961
657,8010
658,5397
659,4449
660,7195
661,4615
662,8974
663,6155
664,3337
666,4794
667,5705
668,7078
669,3848
670,2876
671,4534
672,2743
674,5618
675,3826
676,8903
677,3859
678,22773
679,7744
680,4661
681,4973
682,5796
683,7466
684,5008
685,2099
686,6330
687,18070
688,7030
689,8448
690,7506
691,6900
692,3373
693,6723
694,3808
695,5343
696,9153
697,6579
698,4442
699,6338
700,5483
701,7871
702,6966
703,6126
704,7438
705,17727
706,7681
707,5945
708,10379
709,6064
710,5969
711,5189
712,4328
713,4205
714,10177
715,7418
716,3241
717,2618
718,10088
719,3485
720,3073
721,6875
722,4749
723,8997
724,7911
725,7157
726,8731
727,2594
728,6451
729,5069
730,17072
731,12108
732,6559
733,6968
734,8965
735,7878
736,5273
737,4135
738,5207
739,5581
740,1881
741,2825
742,2826
743,2957
744,4609
745,18753
746,6478
747,5462
748,4061
749,3303
750,10637
751,18850
752,4549
753,5165
755,14381
756,10278
757,3268
758,17045
759,2895
760,5645
761,4266
762,10004
763,2683
764,3280
765,4059
766,4876
767,363926
769,204954
770,3210
771,3698
772,10563
773,7055
774,4221
775,10218
776,7295
777,2449
778,4051
779,6705
780,4430
781,13176
782,12227
783,4730
784,11435
785,6150
786,3090
787,5751
788,4449
789,4684
790,2001
791,3285
792,9784
793,6620
794,40369
795,6034
796,5633
797,32525
798,3913
799,7117
800,1112
801,4846
802,10248
803,6133
804,2885
805,2679
806,6630
807,3966
808,14467
809,1067
810,3629
811,8501
812,3814
813,4697
814,2428
815,5388
816,2535
817,4416
818,3514
819,5256
820,3949
821,4275
822,3897
823,6732
824,7284
825,3356
826,5590
827,16539
828,11002
829,7488
830,2958
831,5740
832,3685
833,6270
834,10244
835,3469
836,6274
837,7478
838,29363
839,12815
840,10811
841,12271
842,2958
843,16053
845,9557
846,8616
847,6700
848,4324
849,11022
850,3517
851,7384
852,6682
853,9639
854,2980
855,19876
856,8322
857,7048
858,6023
860,6072
861,10254
862,5518
863,1034
864,4323
865,16197
866,8630
867,5421
868,2433
869,4030
870,8343
871,4056
872,13810
873,3828
874,11807
875,9106
876,5636
877,2505
878,4358
879,6392
880,8092
881,4707
882,11558
883,7483
884,4928
885,14557
886,6474
887,8706
888,8699
889,14389
890,7088
891,8816
892,7263
893,5295
894,3927
895,18682
896,53526
897,44213
898,3519
899,5280
900,11858
901,6861
902,13580
903,3166
904,5688
906,16429
907,10138
908,17428
909,4470
910,3320
911,7534
913,6681
914,11363
915,5222
916,5757
917,910
918,5388
919,20392
920,14090
921,22329
922,4265
923,4804
924,6797
925,4867
926,10588
927,4112
928,4260
929,1945
930,6613
931,9908
932,4587
933,15118
934,6077
935,10837
936,5840
937,7525
938,14736
939,27857
940,6989
941,45481
942,3181
943,3979
945,6791
946,7677
947,19386
948,11921
949,6130
950,17757
952,12884
953,8448
954,11195
955,4988
956,4009
957,3916
958,18606
959,9267
960,17041
961,7593
962,6060
963,4766
964,21530
965,8992
966,4449
967,4369
968,5965
969,5065
970,10333
971,9987
972,14333
973,20559
974,757611
975,5412
976,7960
977,6917
978,5004
979,7045
980,7984
981,12572
982,5439
983,16999
984,32461
985,84290
987,4309
988,7199
989,7458
990,7647
991,4828
992,13587
993,2468
994,4426
995,6304
996,4954
997,4115
999,5472
1000,13029
1001,4736
1002,16098
1003,3294
1004,3463
1005,125905
1006,4334
1007,6351
1008,8326
1009,8573
1011,4744
1012,22583
1013,12909
1014,94732
1015,216420
1016,5352
1017,12207
1018,16332
1019,3952
1020,4966
1021,2009
1022,12450
1023,6978
1024,2878
1026,6316
1027,6676
1028,6389
1029,7829
1030,2739
1031,7646
1032,7105
1033,4340
1034,4146
1035,4117
1036,2543
1037,10220
1038,2327
1039,4105
1040,3474
1042,9037
1043,9909
1044,5238
1045,5067
1046,3383
1047,5404
1048,3021
1049,3131
1050,5080
1051,5770
1052,3075
1053,4643
1054,3588
1055,4436
1056,4816
1057,3999
1058,4065
1059,8945
1060,2718
1061,8050
1062,3705
1063,5078
1064,2700
1065,5926
1066,4695
1068,6791
1069,9422
1070,6010
1071,5505
1072,4077
1073,10980
1074,3941
1075,1769
1076,9263
1077,11105
1078,3480
1079,3636
1080,10137
1081,5845
1082,12696
1083,5996
1084,12543
1085,4605
1086,4844
1087,2755
1088,11641
1089,3518
1090,6646
1091,5514
1092,6441
1093,5724
1094,3538
1095,40342
1096,4249
1097,6754
1098,4128
1099,3678
1100,2696
1101,7816
1102,4064
1103,2755
1104,11746
1105,2688
1106,10510
1107,3442
1108,2260
1109,5201
1110,4325
1111,9073
1112,7809
1113,3050
1114,4415
1115,20518
1116,2228
1117,5100
1119,3839
1120,3579
1121,7812
1122,5587
1123,4562
1124,3896
1125,5395
1126,4104
1127,5228
1128,49941
1129,4869
1130,3149
1131,3881
1132,2180
1134,8095
1135,3019
1136,4264
1137,3706
1138,5503
1139,8781
1140,6593
1141,8057
1142,6141
1143,4139
1144,4114
1145,6335
1146,5211
1148,2889
1149,3938
1150,7577
1151,6112
1152,4869
1153,4588
1154,8523
1155,4576
1156,2778
1158,6434
1159,6034
1160,4788
1161,4611
1162,6556
1163,3413
1164,16233
1165,6184
1166,4435
1167,5380
1168,3110
1169,4158
1170,6370
1171,3255
1172,4460
1173,4767
1174,13555
1175,9981
1176,4241
1177,4768
1178,7144
1179,17707
1180,7490
1181,4277
1182,6214
1183,5833
1184,6096
1185,6854
1186,4381
1187,4899
1188,4322
1189,3772
1190,65998
1191,7904
1192,3395
1193,10010
1194,10856
1195,5414
1196,40710
1197,5525
1198,5444
1199,4877
1200,5294
1202,3746
1204,24033
1205,14914
1206,8046
1207,2921
1208,6916
1209,9089
1210,3411
1211,6560
1212,3378
1213,3720
1216,4864
1217,5440
1218,8637
1219,3264
1220,7326
1221,4689
1222,6019
1223,4024
1224,9365
1225,5214
1226,5500
1227,17377
1228,349103
1230,5233
1231,8374
1232,4100
1233,6844
1234,6691
1235,6978
1236,8345
1238,10688
1239,7307
1240,5048
1241,7582
1242,4155
1243,17845
1244,1859
1245,5695
1246,5834
1247,5231
1248,9012
1249,31040
1250,4267
1251,9882
1252,6112
1253,3806
1254,2416
1255,4945
1256,15146
1257,9639
1258,12878
1259,3977
1260,8901
1261,11361
1262,11588
1263,13803
1264,17566
1265,7288
1266,2195
1267,5755
1268,3975
1269,7792
1270,7125
1271,6264
1272,6387
1273,5852
1274,5925
1275,5714
1276,4681
1277,20791
1278,42378
1279,29781
1280,18796
1281,4464
1282,7741
1283,6234
1284,4841
1285,6201
1286,7191
1287,3955
1288,9644
1289,9141
1290,8417
1291,6231
1292,5243
1293,3907
1294,5355
1295,11927
1296,8095
1297,5218
1298,10268
1299,2675
1300,5852
1301,3004
1302,5458
1303,4147
1304,4427
1305,9298
1306,6014
1307,2507
1308,3784
1309,6358
1310,8364
1311,5412
1312,6650
1313,1772
1314,6828
1315,5198
1316,6275
1317,9707
1318,16375
1319,9981
1320,11405
1321,16980
1322,9719
1323,18414
1324,24057
1325,5819
1326,2767
1327,6983
1328,8030
1329,4622
1330,6596
1331,10986
1332,4605
1333,6635
1334,7627
1335,6761
1336,11188
1337,10763
1338,6039
1339,8236
1340,6468
1341,1750
1342,2748
1343,3501
1344,7580
1345,2761
1346,3128
1347,7434
1348,8843
1349,10084
1350,12477
1351,7854
1352,8478
1353,7047
1354,23831
1355,3804
1356,13977
1357,6246
1358,9143
1359,8192
1360,7922
1361,3894
1362,6741
1363,19248
1364,11412
1365,37397
1366,26370
1367,9103
1368,6017
1369,5050
1370,2947
1371,2610
1372,6637
1373,4813
1374,4658
1375,4104
1376,6174
1377,6261
1378,9746
1379,13855
1380,3089
1381,5508
1382,22565
1383,5969
1384,5716
1385,5921
1386,12268
1387,7259
1388,11361
1389,5750
1390,5606
1391,39347
1392,8755
1393,7317
1394,22966
1395,58144
1396,12720
1397,10895
1398,1845
1399,13712
1400,8495
1401,7934
1402,15726
1403,10433
1404,5123
1405,6497
1406,30859
1407,3394
1408,4367
1409,2769
1410,3582
1412,5271
1413,3031
1414,19940
1415,27066
1416,28857
1417,6560
1418,8152
1419,5999
1420,5016
1422,7940
1423,7493
1424,4765
1425,7032
1426,6115
1427,12531
1428,8263
1429,10219
1430,4212
1431,4682
1432,12315
1433,3786
1434,9109
1435,5116
1436,4544
1437,4740
1438,7012
1440,4297
1441,6948
1442,5560
1443,12837
1444,13985
1445,23172
1446,21884
1447,3496
1448,6326
1449,11036
1450,5580
1452,11305
1453,17394
1454,7564
1455,7702
1456,7375
1457,17707
1458,6646
1459,9705
1460,4096
1461,5943
1462,2644
1463,8322
1464,5163
1465,10258
1466,6675
1467,4558
1468,3862
1469,19476
1470,44808
1471,6310
1472,5654
1473,5723
1474,2997
1475,6307
1476,5907
1477,9051
1478,13920
1479,12137
1480,11409
1481,10197
1482,5769
1484,11788
1485,3008
1486,43903
1487,3377
1488,9603
1489,5965
1490,33812
1491,8251
1492,19840
1493,7225
1494,4199
1495,9215
1496,3502
1497,3562
1498,7853
1499,6138
1500,3440
1501,3942
1502,10158
1503,60485
1504,14306
1505,13278
1506,4249
1508,10600
1509,9724
1510,10123
1511,8544
1512,7356
1513,16917
1514,4697
1515,12392
1516,5040
1517,4735
1518,10509
1520,15265
1521,37319
1522,12046
1523,2929
1524,8578
1525,28819
1526,24016
1527,17054
1528,9672
1529,4175
1530,5210
1531,13183
1532,7126
1533,9013
1534,5196
1535,4268
1536,7500
1537,13630
1538,7759
1539,8552
1540,10630
1541,8000
1542,7923
1543,7257
1544,8625
1545,14512
1546,17512
1547,11798
1548,12184
1549,11471
1550,5403
1551,6333
1552,24253
1553,18426
1554,4434
1555,5917
1556,4617
1557,4300
1558,4433
1559,2348
1560,9920
1561,9223
1562,3833
1563,19198
1564,7541
1565,16756
1566,28156
1567,9411
1568,5372
1569,7587
1570,8264
1571,7647
1572,7810
1573,46429
1574,2696
1575,4115
1576,8746
1577,11728
1578,21075
1579,7431
1580,2965
1581,7429
1582,12060
1583,8944
1584,3290
1585,2964
1586,6864
1587,14124
1588,10286
1589,22019
1590,3000
1591,4005
1592,4954
1593,18468
1594,3947
1595,7387
1596,2762
1597,5188
1598,9355
1599,5828
1600,2280
1601,7011
1602,10109
1603,6403
1604,3880
1605,3654
1606,8710
1607,11455
1608,8835
1609,6814
1610,8365
1611,4856
1612,5288
1613,7700
1614,3225
1615,8576
1616,4097
1617,17438
1618,4572
1619,8390
1620,3127
1621,7493
1622,16179
1623,9227
1624,12497
1625,3719
1626,4496
1627,6357
1628,15035
1629,3519
1630,4325
1631,6304
1632,6272
1633,5477
1634,10030
1635,9641
1636,10363
1637,24220
1638,18581
1639,4875
1640,4762
1641,4601
1642,3976
1643,4877
1644,4925
1645,12930
1646,4457
1647,2846
1648,4891
1649,6619
1650,4423
1651,4091
1652,8699
1653,4865
1654,19150
1655,4763
1656,1977
1657,957
1658,12221
1659,3318
1660,3376
1661,5989
1662,3353
1663,6101
1664,3705
1665,12936
1666,4754
1667,4102
1668,4800
1669,9999
1670,3058
1671,22842
1672,3957
1673,1828
1675,12709
1676,4481
1677,3639
1678,12183
1679,6461
1680,12811
1681,6971
1682,5159
1683,10581
1684,3955
1685,15690
1686,9930
1687,5071
1688,10568
1689,7869
1690,3636
1691,5038
1692,7596
1693,6458
1694,6007
1695,7204
1696,6516
1697,2198
1698,12782
1699,3972
1700,10013
1701,2791
1702,39595
1703,5302
1704,12806
1705,11582
1706,6696
1707,18868
1708,12959
1709,7574
1710,13477
1711,12657
1712,3209
1713,18770
1714,11074
1715,11003
1716,1837
1717,3688
1718,6879
1719,30802
1720,5809
1721,2537
1722,3576
1723,9724
1724,5853
1725,1732
1726,5778
1727,5865
1728,1890
1729,13250
1730,7431
1731,6887
1732,5112
1733,5775
1734,5034
1735,3290
1736,4829
1737,5269
1738,9633
1739,1730
1740,9029
1741,5752
1742,9717
1743,2803
1744,17508
1745,24394
1746,3334
1747,3514
1748,2361
1749,1792
1750,4539
1751,5639
1752,5933
1753,6119
1754,2575
1755,4997
1756,6973
1757,6752
1758,11745
1759,5066
1760,2447
1761,4123
1762,8048
1763,7784
1764,4319
1765,8807
1766,59069
1767,33745
1768,9233
1769,11648
1770,4461
1771,5191
1772,22279
1773,39505
1774,3099
1775,4600
1776,3162
1777,12274
1778,4212
1779,3822
1780,7538
1781,11583
1782,5514
1783,19539
1784,5733
1785,7149
1786,32817
1787,22274
1788,1400
1789,1414
1790,8884
1792,2161
1793,9635
1794,8248
1795,7676
1796,19011
1797,6716
1798,5801
1799,10908
1800,35445
1801,2499
1802,11854
1803,5747
1804,1897
1805,6474
1806,6161
1807,8223
1808,9339
1809,7606
1810,10844
1811,22127
1812,6786
1813,12947
1814,10866
1815,4483
1816,3818
1817,3054
1818,2960
1819,2573
1820,5430
1821,3531
1822,8523
1823,24917
1824,47217
1825,36248
1826,15956
1827,11335
1828,10801
1829,4884
1830,17918
1831,26066
1832,24809
1833,11519
1834,3937
1835,3898
1836,10738
1837,4682
1838,13630
1840,11507
1841,5613
1842,9398
1843,5609
1844,12669
1845,10386
1846,56289
1847,4940
1848,11433
1849,7231
1850,4447
1851,3488
1852,4313
1854,7038
1855,8346
1856,5514
1857,11759
1858,14892
1859,11561
1860,3557
1861,28626
1862,13303
1863,9104
1864,3936
1865,2971
1866,3971
1867,4076
1868,2301
1869,4376
1870,2639
1871,3675
1872,6301
1873,8929
1874,12962
1875,9941
1876,3391
1877,9456
1878,7146
1879,2164
1880,8602
1881,3669
1882,1068
1883,11454
1885,9373
1886,5975
1887,5577
1888,6345
1889,10610
1890,6668
1891,6228
1892,5816
1893,2877
1894,3748
1895,19054
1896,7644
1897,2289
1898,5389
1899,9172
1900,8058
1901,9428
1902,12573
1903,3152
1904,3427
1905,12828
1906,14739
1907,4657
1908,1467
1909,3369
1910,4513
1911,4884
1912,5587
1913,6494
1914,6639
1915,7246
1916,6856
1917,3944
1918,5816
1919,4667
1920,3229
1921,9406
1922,7069
1923,2745
1924,5413
1925,6045
1926,5622
1927,2836
1928,61549
1929,10712
1930,4057
1931,1700612
1932,3081
1933,3234
1934,2536
1935,15971
1936,2188
1937,4821
1938,7563
1939,4429
1940,5424
1941,3037
1942,7802
1943,10095
1944,7767
1945,7115
1946,3766
1947,6683
1948,8351
1949,7168
1950,7527
1951,7882
1952,9506
1953,15610
1954,6986
1955,6881
1956,3402
1957,7821
1958,6006
1959,9478
1960,3864
1961,7063
1962,15556
1963,11185
1964,122625
1965,5628
1966,16070
1967,27312
1968,11620
1969,5730
1970,6246
1971,14376
1972,7435
1973,15793
1974,8442
1975,5057
1976,6780
1977,4698
1978,4908
1979,8219
1980,3745
1981,5800
1982,8057
1983,13136
1984,3403
1985,4926
1986,6544
1987,7022
1988,5441
1989,7173
1990,1941
1991,10347
1992,14560
1993,3701
1994,9032
1995,5738
1996,41574
1997,6002
1998,4498
1999,8265
2000,12029
2001,3820
2002,10680
2003,6512
2004,5955
2005,6369
2006,5191
2007,53572
2008,124553
2009,6830
2010,45681
2011,12984
2012,9648
2013,8518
2014,9421
2015,13725
2016,6947
2017,2596
2018,8892
2019,5363
2020,7188
2021,221287
2023,5197
2024,4413
2025,8263
2026,8147
2027,2621
2028,48580
2029,8521
2030,6291
2031,11165
2032,64153
2033,6302
2034,5238
2035,24962
2036,4368
2037,5619
2038,4424
2039,2153
2040,8523
2041,1444
2042,2213
2043,8445
2044,21619
2045,7368
2046,12186
2047,3416
2048,1493
2049,4687
2050,3082
2051,10764
2052,3765
2053,8097
2054,5950
2055,3421
2056,2897
2057,8282
2058,6564
2059,3525
2060,7196
2061,6719
2062,15034
2063,7197
2064,22256
2065,6237
2066,2924
2067,7806
2068,11003
2069,5426
2070,9546
2071,5580
2072,4954
2073,4332
2074,4620
2075,4305
2076,2321
2077,13554
2078,3699
2079,11983
2080,4933
2081,6387
2082,8680
2083,4988
2084,22812
2085,8066
2086,2665
2087,21003
2088,8334
2089,9196
2091,8118
2093,6380
2095,4091
2096,10964
2097,1923
2098,7397
2099,17294
2100,6411
2102,18184
2103,15428
2104,9178
2105,1990
2106,38632
2107,8873
2108,6131
2109,8157
2110,6440
2111,11669
2112,8676
2113,7524
2114,17203
2115,60847
2116,11127
2117,9084
2118,3571
2119,3525
2120,4585
2121,5952
2122,35789
2123,4224
2124,15834
2125,4523
2126,4496
2127,5532
2128,11408
2129,8046
2130,3790
2131,4160
2132,17465
2133,4973
2134,3903
2135,7330
2136,13211
2137,5910
2138,5837
2139,2734
2140,3080
2141,2416
2142,2686
2143,14586
2144,10659
2145,34060
2146,15654
2147,16426
2148,14418
2149,18105
2150,8998
2151,10023
2152,4505
2153,4817
2154,39387
2155,3398
2156,4486
2157,17778
2158,1282
2160,5173
2161,15875
2162,22070
2163,49346
2164,13073
2165,20428
2166,2277
2167,10592
2168,6089
2169,3508
2170,6721
2171,9131
2172,4624
2173,5120
2174,8086
2175,5365
2176,6566
2177,7302
2178,3343
2179,5265
2180,3563
2181,10470
2182,11549
2183,7994
2184,9823
2185,7936
2186,3840
2187,16166
2188,12954
2189,8861
2190,52091
2191,2811
2192,6324
2193,3725
2194,21412
2195,12278
2196,9756
2197,1980
2198,2978
2199,7904
2200,5779
2201,4485
2202,3990
2203,6315
2204,7215
2205,1947
2206,3795
2207,4397
2208,6738
2209,4552
2210,14356
2211,22325
2212,8572
2213,6529
2214,7817
2215,5220
2216,4794
2217,5271
2218,32448
2219,6695
2220,5977
2221,10163
2222,27787
2223,5622
2224,8478
2225,6264
2226,9623
2227,4258
2228,5279
2229,6723
2230,8442
2231,4059
2232,5938
2233,13665
2234,10108
2235,12886
2236,4124
2237,10483
2238,7058
2239,4532
2240,19071
2241,1361
2242,10110
2243,2316
2244,9483
2245,4475
2246,3983
2247,9232
2248,8039
2249,3690
2250,15190
2251,17441
2252,7887
2253,17988
2254,6452
2255,23425
2256,4726
2257,1364
2258,10197
2259,8092
2260,3285
2261,10610
2262,7567
2263,4733
2264,15042
2265,174534
2266,9819
2267,9576
2268,14898
2269,2741
2270,4120
2271,4772
2272,4882
2273,13527
2274,6999
2275,9056
2276,176902
2277,111692
2278,236796
2279,5118
2280,4200
2281,10287
2282,11611
2283,10328
2284,10706
2285,9391
2286,187474
2287,92465
2288,6159
2289,23765
2290,4625
2291,9925
2292,3659
2293,3916
2294,3970
2295,23923
2296,15296
2297,10223
2298,14702
2299,9784
2300,310764
2301,2254
2302,17120
2303,7708
2304,5756
2305,3571
2306,6659
2307,8340
2308,4671
2309,10248
2310,18024
2311,29832
2312,15861
2313,4805
2314,4278
2315,5070
2316,6597
2317,10988
2318,7362
2319,2932
2320,5848
2321,7439
2322,10181
2323,5983
2324,294001
2326,179386
2327,48821
2328,24894
2329,15067
2330,49922
2331,2954
2332,17121
2333,3769
2336,1000
2337,5729
2338,9129
2339,7507
2340,8812
2341,3993
2342,3774
2343,4183
2344,2182
2345,1962
2346,1994
2347,4470
2348,10073
2349,4340
2350,5868
2351,8448
2352,4219
2353,4889
2354,6522
2355,6488
2356,10427
2357,8239
2358,460276
2359,10755
2360,2197
2361,2486
2362,6561
2363,2950
2364,7185
2365,4112
2366,4019
2367,249139
2369,38690
2370,12870
2371,4365
2372,1937
2373,3279
2374,2997
2375,6307
2376,26679
2377,4800
2378,3914
2379,7378
2380,4979
2381,6117
2382,7068
2383,13163
2384,20920
2385,6634
2386,5456
2387,2861
2388,2126
2389,3107
2390,2044
2391,2261
2392,3163
2393,40787
2394,5654
2395,75446
2396,57917
2397,142510
2398,140924
2399,7975
2400,3970
2401,2004
2402,4116
2403,10460
2404,3203
2405,5094
2406,4625
2407,4156
2408,2923
2409,4777
2410,6069
2411,22521
2412,5070
2413,1672
2414,70170
2415,53150
2416,129378
2417,181128
2418,3441
2419,2995
2420,3985
2421,4366
2422,3854
2423,6990
2424,62094
2425,4408
2426,3847
2427,5722
2428,3422
2429,7725
2430,6222
2431,5709
2432,6404
2433,3012
2434,10294
2435,6524
2436,4058
2437,12867
2438,15923
2439,10643
2440,7184
2442,3455
2443,4283
2444,3967
2445,3003
2446,30178
2447,4634
2448,2106
2449,4361
2450,19972
2451,3496
2452,7545
2453,17463
2454,16560
2455,3312
2456,4653
2457,14849
2458,2893
2459,11749
2460,6637
2461,12612
2462,6104
2463,5688
2464,8334
2465,9769
2466,2090
2467,5696
2468,4392
2469,5458
2470,5121
2471,39511
2472,1983
2473,5090
2474,3038
2475,5238
2476,6148
2477,9257
2478,3767
2479,6142
2480,5119
2481,8496
2482,14618
2483,16225
2484,7906
2485,9325
2486,65182
2487,7185
2488,7376
2489,3589
2490,49191
2491,11215
2492,12840
2493,6899
2494,3139
2495,3919
2496,6530
2497,3715
2498,4684
2499,9062
2500,7405
2501,10847
2502,11750
2503,10565
2504,3763
2505,8286
2506,8416
2507,5387
2508,10572
2509,33321
2510,2204
2511,4724
2512,3074
2513,2471
2515,3989
2516,10694
2517,8902
2518,12003
2519,60889
2520,21579
2521,46714
2522,21437
2523,1892
2524,52359
2525,15320
2526,2884
2527,2499
2528,5380
2529,4937
2530,3493
2531,3301
2532,8446
2533,1522
2534,10674
2535,13636
2536,5718
2537,7143
2538,5980
2539,7052
2540,7552
2541,5436
2542,5606
2543,8241
2544,4112
2545,5980
2546,9793
2547,7085
2548,47471
2550,14253
2551,11751
2552,3474
2553,3132
2554,6678
2555,9516
2556,8927
2557,2431
2558,9626
2559,4775
